prob_class_0,prob_class_1,prob_class_2,prob_class_3,max_probability,predicted_class,predicted_class_name,forward
0.9995441,0.00032658095,0.000100213154,2.9092327e-05,0.9995441,0,none,True
0.99980503,0.00017539226,1.8291235e-05,1.301097e-06,0.99980503,0,none,True
0.995031,0.004955905,7.4247664e-06,5.6668687e-06,0.995031,0,none,True
0.9950565,0.0049258466,1.2346878e-05,5.338095e-06,0.9950565,0,none,True
0.78840244,0.21066685,0.00088424666,4.653153e-05,0.78840244,0,none,True
0.99907124,0.00034132635,8.536345e-05,0.00050204893,0.99907124,0,none,True
0.998304,0.00044468802,0.0011879343,6.330151e-05,0.998304,0,none,True
0.99957436,0.00021991547,0.00016022049,4.553186e-05,0.99957436,0,none,True
0.9964753,0.0006858566,0.0027530228,8.58876e-05,0.9964753,0,none,True
0.99721307,0.0027061289,8.0078884e-05,7.318685e-07,0.99721307,0,none,True
0.99996126,3.260942e-05,5.7176185e-06,4.652229e-07,0.99996126,0,none,True
0.99952674,0.0004077802,1.0256364e-05,5.5272216e-05,0.99952674,0,none,True
0.9995602,0.00019027454,0.00013733482,0.00011218717,0.9995602,0,none,True
0.99985397,1.0384483e-05,8.524241e-05,5.0361705e-05,0.99985397,0,none,True
0.99992657,5.0678443e-07,3.6717925e-06,6.921507e-05,0.99992657,0,none,True
0.9998179,1.5356679e-06,0.00016740954,1.31950455e-05,0.9998179,0,none,True
0.9999385,5.6044402e-05,4.9458326e-06,4.935794e-07,0.9999385,0,none,True
0.99989796,4.7613623e-05,4.721179e-05,7.2354615e-06,0.99989796,0,none,True
0.99997723,4.3506257e-06,4.3953573e-06,1.4005378e-05,0.99997723,0,none,True
0.99995196,2.7023814e-06,1.991552e-05,2.5429596e-05,0.99995196,0,none,True
0.99996305,7.2500967e-07,2.2668776e-06,3.3977634e-05,0.99996305,0,none,True
0.9999851,2.9054092e-06,1.3605787e-06,1.0658737e-05,0.9999851,0,none,True
0.99999225,1.1091706e-06,1.539334e-07,6.4503015e-06,0.99999225,0,none,True
0.9999633,3.3218133e-05,3.970177e-07,3.1417517e-06,0.9999633,0,none,True
0.99999714,5.8786617e-07,8.2468244e-07,1.4220401e-06,0.99999714,0,none,True
0.99998116,2.151932e-06,8.918723e-07,1.5793865e-05,0.99998116,0,none,True
0.9996196,0.000377977,1.8889148e-06,5.3034637e-07,0.9996196,0,none,True
0.9999938,6.989714e-07,2.98492e-06,2.5288803e-06,0.9999938,0,none,True
0.9996275,0.00036322777,2.5567674e-06,6.7641295e-06,0.9996275,0,none,True
0.999967,2.9381006e-05,1.3920936e-06,2.2550487e-06,0.999967,0,none,True
0.9998926,3.6570866e-05,4.6940254e-06,6.61113e-05,0.9998926,0,none,True
0.9999629,5.037848e-07,1.17661975e-05,2.4787618e-05,0.9999629,0,none,True
0.9990846,0.00090733747,5.0519598e-06,2.9964428e-06,0.9990846,0,none,True
0.9998565,0.000117536474,9.530906e-06,1.6446458e-05,0.9998565,0,none,True
0.9998927,0.00010600233,1.0158719e-06,2.915517e-07,0.9998927,0,none,True
0.96662515,0.033339214,1.4003408e-05,2.1601461e-05,0.96662515,0,none,True
0.99991155,8.313577e-05,3.7553489e-06,1.4951057e-06,0.99991155,0,none,True
0.99227446,0.0077110445,6.4750957e-06,7.980554e-06,0.99227446,0,none,True
0.99999464,1.3067572e-06,2.446803e-06,1.5777873e-06,0.99999464,0,none,True
0.9998741,0.00011367569,4.4203007e-06,7.82375e-06,0.9998741,0,none,True
0.9998178,0.00018187112,1.8730648e-07,1.4920833e-07,0.9998178,0,none,True
0.9999881,2.360712e-06,6.8548447e-06,2.7613341e-06,0.9999881,0,none,True
0.9997384,0.00025906076,2.197111e-06,3.7806893e-07,0.9997384,0,none,True
0.9999896,4.981352e-06,4.952349e-06,3.911935e-07,0.9999896,0,none,True
0.9939614,0.0060160165,1.3276738e-05,9.329422e-06,0.9939614,0,none,True
0.99944264,0.00055439374,2.6354637e-06,3.6913414e-07,0.99944264,0,none,True
0.9988495,0.0010834227,6.654993e-06,6.0451577e-05,0.9988495,0,none,True
0.96363276,0.036322318,4.0142688e-05,4.819771e-06,0.96363276,0,none,True
0.9908409,0.007646146,0.00020591405,0.0013069718,0.9908409,0,none,True
0.62105733,0.37848565,0.00033277884,0.00012423354,0.62105733,0,none,True
0.8559637,0.14311963,0.0006407901,0.00027588083,0.8559637,0,none,True
0.7904362,0.16773991,0.025961636,0.015862253,0.7904362,0,none,True
0.1034861,0.8944553,0.0003568387,0.0017017345,0.8944553,1,PICI,True
0.87996846,0.08888029,0.004001661,0.027149575,0.87996846,0,none,True
0.09002726,0.89327365,0.0077898814,0.008909161,0.89327365,1,PICI,True
0.9903762,0.0010088285,0.0010660038,0.007548981,0.9903762,0,none,True
0.9935144,0.0017069288,0.004220656,0.0005579997,0.9935144,0,none,True
0.9840651,0.015342254,0.000329477,0.00026313806,0.9840651,0,none,True
0.9971499,0.0022079074,0.0005329662,0.00010928511,0.9971499,0,none,True
0.99816126,0.0016530897,0.00017111615,1.4545009e-05,0.99816126,0,none,True
0.99993217,5.5967725e-05,1.7280274e-06,1.0177822e-05,0.99993217,0,none,True
0.9960485,0.0032570183,1.2836945e-05,0.00068169157,0.9960485,0,none,True
0.9992849,0.0006273761,4.5452605e-05,4.2214073e-05,0.9992849,0,none,True
0.9989844,0.0006319974,4.6198267e-05,0.00033744384,0.9989844,0,none,True
0.9997701,0.00022373516,5.3885725e-07,5.5874534e-06,0.9997701,0,none,True
0.9999622,2.5161805e-06,3.2407686e-05,2.9069447e-06,0.9999622,0,none,True
0.9998086,0.0001316858,5.245838e-05,7.3171022e-06,0.9998086,0,none,True
0.99995005,3.7737915e-05,1.074288e-05,1.4752167e-06,0.99995005,0,none,True
0.9999937,3.4481175e-06,9.535455e-07,1.90844e-06,0.9999937,0,none,True
0.9999964,2.1690693e-07,2.9276853e-06,4.1911704e-07,0.9999964,0,none,True
0.9999931,1.953385e-08,7.595036e-08,6.855703e-06,0.9999931,0,none,True
0.99999607,1.1401312e-06,1.8107396e-06,1.0243918e-06,0.99999607,0,none,True
0.9999994,8.948782e-09,1.5498522e-07,3.990287e-07,0.9999994,0,none,True
0.9999933,1.9188456e-06,5.634314e-07,4.2160145e-06,0.9999933,0,none,True
0.9997799,0.00020239258,3.2954981e-06,1.4457828e-05,0.9997799,0,none,True
0.999902,7.231384e-05,2.4277811e-05,1.4357108e-06,0.999902,0,none,True
0.9237272,0.07602142,0.00019627721,5.512319e-05,0.9237272,0,none,True
0.9985312,0.0014655289,5.0893135e-07,2.747366e-06,0.9985312,0,none,True
0.9986228,0.000994386,0.0003590041,2.3796447e-05,0.9986228,0,none,True
0.999863,1.3827569e-05,9.5123396e-05,2.7981781e-05,0.999863,0,none,True
0.9998975,4.8332146e-05,4.6008416e-05,8.189776e-06,0.9998975,0,none,True
0.99999154,5.656928e-07,6.711355e-06,1.2405008e-06,0.99999154,0,none,True
0.99998534,3.1960456e-06,5.2528912e-06,6.1558994e-06,0.99998534,0,none,True
0.99986005,0.0001088246,6.1266774e-06,2.5032688e-05,0.99986005,0,none,True
0.9995395,0.00044769977,1.8191934e-06,1.1012893e-05,0.9995395,0,none,True
0.99993706,5.5591903e-05,6.03491e-07,6.7681863e-06,0.99993706,0,none,True
0.99988425,9.954105e-05,1.6906944e-06,1.4455835e-05,0.99988425,0,none,True
0.99990964,4.483581e-05,1.459314e-05,3.087789e-05,0.99990964,0,none,True
0.9999436,2.6937596e-06,5.2903088e-05,7.394788e-07,0.9999436,0,none,True
0.99999666,4.610412e-07,1.7100851e-06,1.2104124e-06,0.99999666,0,none,True
0.9999988,6.694512e-07,1.2923215e-07,4.458919e-07,0.9999988,0,none,True
0.9999989,4.449267e-08,1.0056691e-06,3.115321e-08,0.9999989,0,none,True
0.99999595,3.0308133e-06,3.1080782e-07,7.2202715e-07,0.99999595,0,none,True
0.9999895,2.8570817e-06,3.3345218e-06,4.3055034e-06,0.9999895,0,none,True
0.99999666,1.7362449e-06,1.3444866e-06,2.8477973e-07,0.99999666,0,none,True
0.9999995,4.5842768e-07,3.333169e-08,3.9862442e-09,0.9999995,0,none,True
0.9999963,3.653187e-06,6.554311e-08,2.959843e-08,0.9999963,0,none,True
0.99995685,4.291996e-05,1.6875991e-07,4.5870063e-09,0.99995685,0,none,True
0.9999995,1.637695e-07,2.4812957e-07,2.835019e-08,0.9999995,0,none,True
0.99998915,8.760736e-06,1.7105502e-06,3.8822827e-07,0.99998915,0,none,True
0.9998282,0.0001701302,1.0733158e-06,4.9421544e-07,0.9998282,0,none,True
0.9998956,2.4929666e-06,9.898743e-05,2.8883637e-06,0.9998956,0,none,True
0.99917334,0.00079634564,2.6666392e-05,3.6011922e-06,0.99917334,0,none,True
0.9999727,2.2251204e-05,5.052204e-06,1.91214e-08,0.9999727,0,none,True
0.99999666,1.9671868e-06,1.1001567e-06,3.0370663e-07,0.99999666,0,none,True
0.99998605,1.1352292e-05,2.4368408e-06,1.4281558e-07,0.99998605,0,none,True
0.99999714,1.4182776e-06,1.2290569e-06,2.0507034e-07,0.99999714,0,none,True
0.99999917,3.4898733e-08,4.9785285e-07,3.370524e-07,0.99999917,0,none,True
0.9999945,3.1721208e-07,1.0013141e-06,4.201734e-06,0.9999945,0,none,True
0.9999933,6.355637e-06,6.2577044e-08,3.0187948e-07,0.9999933,0,none,True
0.9999844,1.0462573e-05,4.4578965e-06,7.0974784e-07,0.9999844,0,none,True
0.9999875,6.184717e-06,6.2446898e-06,7.265532e-08,0.9999875,0,none,True
0.9994205,0.00057487446,4.4393673e-06,1.6283408e-07,0.9994205,0,none,True
0.99939716,0.00059482345,7.0903657e-06,8.9797237e-07,0.99939716,0,none,True
0.99973875,0.00024681716,5.380232e-06,9.092309e-06,0.99973875,0,none,True
0.99981004,1.05015815e-05,0.00015558202,2.388384e-05,0.99981004,0,none,True
0.9999869,7.4297504e-06,3.5854744e-06,2.0503235e-06,0.9999869,0,none,True
0.9998678,2.2577805e-07,0.00011665782,1.5361453e-05,0.9998678,0,none,True
0.9999989,2.0806173e-08,3.813349e-07,6.8184687e-07,0.9999989,0,none,True
0.999998,1.1255276e-07,5.5874125e-07,1.3659424e-06,0.999998,0,none,True
0.9999993,2.315994e-08,1.5054552e-07,5.157574e-07,0.9999993,0,none,True
0.999995,1.4571959e-06,2.4917192e-06,1.0298536e-06,0.999995,0,none,True
0.999998,1.4389054e-06,1.9872344e-07,3.5405748e-07,0.999998,0,none,True
0.99987423,0.0001224833,7.303517e-07,2.5672584e-06,0.99987423,0,none,True
0.9999639,2.4798377e-05,5.7390703e-06,5.5555847e-06,0.9999639,0,none,True
0.9998735,0.00010477065,4.176203e-06,1.7572447e-05,0.9998735,0,none,True
0.92569494,0.07418827,6.603427e-05,5.07782e-05,0.92569494,0,none,True
0.99908996,2.2308977e-05,0.0004387744,0.00044895353,0.99908996,0,none,True
0.9989153,0.00075557095,0.00013994395,0.0001891772,0.9989153,0,none,True
0.9998233,1.954911e-06,5.4138425e-05,0.00012071549,0.9998233,0,none,True
0.99363047,0.0059943474,8.128528e-05,0.00029395265,0.99363047,0,none,True
0.9993362,1.6559668e-05,0.0001537055,0.0004934932,0.9993362,0,none,True
0.9997769,3.8347584e-06,3.3802775e-05,0.00018544814,0.9997769,0,none,True
0.99998736,1.1656678e-06,2.9373016e-06,8.476642e-06,0.99998736,0,none,True
0.999998,5.400302e-07,7.9947574e-07,6.8995996e-07,0.999998,0,none,True
0.99999595,3.2754908e-06,5.976654e-07,1.9533822e-07,0.99999595,0,none,True
0.9999896,9.798136e-06,5.2660823e-07,9.1695995e-08,0.9999896,0,none,True
0.99998486,1.2605952e-05,1.8806286e-06,6.156586e-07,0.99998486,0,none,True
0.9999988,5.729692e-07,5.6049436e-07,4.327389e-08,0.9999988,0,none,True
0.9999993,4.4502357e-08,4.5350953e-07,2.415739e-07,0.9999993,0,none,True
0.9999218,7.637111e-05,3.7774942e-07,1.4232816e-06,0.9999218,0,none,True
0.9999671,3.2559798e-05,3.0518422e-07,4.5398888e-08,0.9999671,0,none,True
0.9999856,1.0674672e-05,3.6835063e-06,1.1977374e-07,0.9999856,0,none,True
0.9999981,4.900161e-07,1.0429011e-06,3.4621482e-07,0.9999981,0,none,True
0.99999726,6.79238e-07,1.8827326e-07,1.8570512e-06,0.99999726,0,none,True
0.99998546,3.7482465e-07,1.3841202e-05,3.2873714e-07,0.99998546,0,none,True
0.9999994,2.4571304e-07,7.570151e-08,3.2629512e-07,0.9999994,0,none,True
0.9999993,1.0157027e-07,4.9412466e-07,1.2919351e-07,0.9999993,0,none,True
0.99999964,1.1389663e-07,1.2690103e-07,1.18832226e-07,0.99999964,0,none,True
0.9999994,5.545258e-08,2.185021e-07,2.711156e-07,0.9999994,0,none,True
0.9999975,5.1714585e-07,1.2919969e-07,1.9011321e-06,0.9999975,0,none,True
0.99999917,7.6219845e-07,3.6567e-08,7.624881e-08,0.99999917,0,none,True
0.99999785,1.3606888e-07,1.7212491e-08,1.9982556e-06,0.99999785,0,none,True
0.9999943,5.349335e-06,9.313226e-08,3.2736753e-07,0.9999943,0,none,True
0.99998474,1.4635966e-05,3.1920092e-07,2.594501e-07,0.99998474,0,none,True
0.9999981,6.201449e-08,1.8653765e-07,1.6178868e-06,0.9999981,0,none,True
0.9999968,3.0875663e-07,2.300818e-06,5.542931e-07,0.9999968,0,none,True
0.9999988,4.2592205e-07,6.022599e-07,1.3070076e-07,0.9999988,0,none,True
0.99998546,1.0744489e-05,2.8932664e-06,9.419371e-07,0.99998546,0,none,True
0.9999927,3.1558047e-06,1.4368931e-06,2.6881587e-06,0.9999927,0,none,True
0.99998856,7.1993327e-06,2.6068114e-06,1.5795256e-06,0.99998856,0,none,True
0.9998467,8.005106e-05,2.2206377e-06,7.1005976e-05,0.9998467,0,none,True
0.99998057,2.7695867e-06,1.0684213e-05,6.0348016e-06,0.99998057,0,none,True
0.99997365,1.4556031e-05,1.4583381e-06,1.0368496e-05,0.99997365,0,none,True
0.99999905,8.9103764e-08,5.473551e-07,3.0894054e-07,0.99999905,0,none,True
0.9999975,1.1965959e-06,8.18507e-07,4.9238184e-07,0.9999975,0,none,True
0.9999881,1.11937115e-05,6.506233e-07,5.2605902e-08,0.9999881,0,none,True
0.99907047,0.0009207164,1.3580022e-06,7.4899835e-06,0.99907047,0,none,True
0.9997727,0.00021556672,6.566496e-06,5.1070083e-06,0.9997727,0,none,True
0.9999906,6.3082953e-06,3.8910653e-07,2.6637715e-06,0.9999906,0,none,True
0.999592,0.00033912354,2.6844996e-06,6.622411e-05,0.999592,0,none,True
0.9997949,0.00018848675,1.1380504e-05,5.2036303e-06,0.9997949,0,none,True
0.99978346,1.6412638e-05,9.625484e-05,0.00010392236,0.99978346,0,none,True
0.9991942,0.000785052,4.888013e-06,1.5835893e-05,0.9991942,0,none,True
0.9999316,3.191319e-05,1.1307077e-06,3.5411977e-05,0.9999316,0,none,True
0.9999869,1.5792307e-06,1.1157397e-05,4.0448413e-07,0.9999869,0,none,True
0.9999865,5.6143417e-06,1.1043882e-06,6.733992e-06,0.9999865,0,none,True
0.99990475,9.1300935e-05,3.8383814e-06,1.5588408e-07,0.99990475,0,none,True
0.99925023,0.00074346154,4.930076e-06,1.3170455e-06,0.99925023,0,none,True
0.99970526,0.0002926515,7.5243025e-07,1.3232086e-06,0.99970526,0,none,True
0.99921834,0.000777597,1.0010791e-06,3.0278732e-06,0.99921834,0,none,True
0.99955636,0.00044025967,7.8101016e-07,2.5344411e-06,0.99955636,0,none,True
0.999962,9.017474e-06,2.230694e-06,2.6796515e-05,0.999962,0,none,True
0.99854964,0.001416439,7.663651e-06,2.6286996e-05,0.99854964,0,none,True
0.9970686,0.0029214015,7.204605e-06,2.7972756e-06,0.9970686,0,none,True
0.9972761,0.0017308504,0.0009231801,6.980478e-05,0.9972761,0,none,True
0.99830484,0.0015003525,0.00015252075,4.228443e-05,0.99830484,0,none,True
0.9997162,0.00027331826,4.6254713e-06,5.8483315e-06,0.9997162,0,none,True
0.99991715,6.951355e-05,8.396021e-06,4.9653113e-06,0.99991715,0,none,True
0.9999902,7.817077e-07,2.8151985e-06,6.1309884e-06,0.9999902,0,none,True
0.99999213,6.9786292e-06,1.411437e-07,7.537114e-07,0.99999213,0,none,True
0.9999988,3.5096255e-07,6.904226e-07,1.2229505e-07,0.9999988,0,none,True
0.99999917,2.6826967e-07,1.4198281e-07,4.1025632e-07,0.99999917,0,none,True
0.9999989,1.5460502e-07,7.5891836e-07,2.0760835e-07,0.9999989,0,none,True
0.99998784,1.1044649e-05,5.422366e-07,5.386689e-07,0.99998784,0,none,True
0.9999937,4.952591e-06,2.873775e-07,1.1342839e-06,0.9999937,0,none,True
0.9998241,0.00014962273,2.8579932e-06,2.341681e-05,0.9998241,0,none,True
0.9342456,0.06570401,2.3422897e-05,2.6948177e-05,0.9342456,0,none,True
0.9983746,0.0015958742,1.5389383e-05,1.4095559e-05,0.9983746,0,none,True
0.9988167,0.00094289903,1.6190304e-05,0.00022425139,0.9988167,0,none,True
0.99896085,0.0009260802,9.8401746e-05,1.46746925e-05,0.99896085,0,none,True
0.99981946,1.6658507e-05,0.0001530254,1.0854111e-05,0.99981946,0,none,True
0.9999876,6.675512e-06,4.970598e-06,7.8035595e-07,0.9999876,0,none,True
0.9999995,2.4316049e-07,1.6229339e-07,7.666489e-08,0.9999995,0,none,True
0.99999857,2.037224e-08,8.1615616e-07,5.7856863e-07,0.99999857,0,none,True
0.9999976,3.9347658e-08,1.345648e-07,2.2200707e-06,0.9999976,0,none,True
0.99999976,3.7933354e-08,8.2004135e-08,1.2622212e-07,0.99999976,0,none,True
0.99999833,2.9082807e-08,9.0184864e-07,7.527003e-07,0.99999833,0,none,True
0.99999857,6.983917e-07,4.5929153e-07,2.201157e-07,0.99999857,0,none,True
0.9999988,4.3038884e-08,1.1044227e-06,4.003059e-08,0.9999988,0,none,True
0.9999974,2.6256433e-07,1.9616018e-06,4.074999e-07,0.9999974,0,none,True
0.9999893,1.0312172e-05,1.8162088e-07,2.5096662e-07,0.9999893,0,none,True
0.99999607,5.366766e-07,2.5026637e-07,3.1643017e-06,0.99999607,0,none,True
0.9999994,3.0620555e-08,1.3972056e-07,4.7447915e-07,0.9999994,0,none,True
0.9999949,3.5943976e-06,3.7681306e-07,1.20393e-06,0.9999949,0,none,True
0.999998,3.8188554e-07,2.1808854e-07,1.4493392e-06,0.999998,0,none,True
0.9999975,1.0564545e-06,8.9037246e-07,5.0502797e-07,0.9999975,0,none,True
0.9999896,8.997966e-06,1.3347867e-06,4.2342556e-08,0.9999896,0,none,True
0.99999666,2.6066934e-06,6.647299e-07,1.0559212e-07,0.99999666,0,none,True
0.99996364,3.601314e-05,3.2553163e-07,1.8317293e-08,0.99996364,0,none,True
0.999998,3.7814022e-08,2.516221e-07,1.7024541e-06,0.999998,0,none,True
0.9999975,6.492431e-08,1.7157796e-06,6.793697e-07,0.9999975,0,none,True
0.9999968,3.2835925e-07,2.441014e-06,4.932853e-07,0.9999968,0,none,True
0.999962,2.1854476e-07,3.7376536e-05,3.9164854e-07,0.999962,0,none,True
0.99999714,2.1901992e-06,6.0322924e-07,3.2420672e-08,0.99999714,0,none,True
0.99999964,1.0810763e-07,1.8153132e-07,1.7009784e-08,0.99999964,0,none,True
0.99999654,8.359825e-07,1.5105313e-06,1.0533599e-06,0.99999654,0,none,True
0.9999894,2.578663e-06,7.99307e-06,5.710422e-08,0.9999894,0,none,True
0.99999464,1.0215635e-07,5.0530953e-06,2.5061377e-07,0.99999464,0,none,True
0.9999995,4.88131e-09,3.6019188e-08,4.5269553e-07,0.9999995,0,none,True
0.99999297,5.133552e-08,2.594057e-07,6.73094e-06,0.99999297,0,none,True
0.99998605,6.7059054e-06,4.3642735e-06,2.8586635e-06,0.99998605,0,none,True
0.9999509,4.0176586e-05,4.422812e-06,4.495817e-06,0.9999509,0,none,True
0.9999596,3.3406144e-05,1.4027928e-06,5.6600093e-06,0.9999596,0,none,True
0.99993837,5.098182e-05,1.04164255e-05,1.9744012e-07,0.99993837,0,none,True
0.9999685,5.1464413e-06,2.155562e-05,4.814546e-06,0.9999685,0,none,True
0.9999589,2.8050194e-05,1.2903574e-05,1.5080671e-07,0.9999589,0,none,True
0.9999862,1.1533057e-05,1.5636514e-06,7.1528984e-07,0.9999862,0,none,True
0.99999785,2.5038487e-08,1.7601059e-06,3.2736713e-07,0.99999785,0,none,True
0.99998987,3.7165815e-08,6.8693294e-07,9.41983e-06,0.99998987,0,none,True
0.9999815,7.8704825e-06,9.445912e-06,1.1649543e-06,0.9999815,0,none,True
0.9999987,1.9122197e-07,1.7168381e-07,9.5230433e-07,0.9999987,0,none,True
0.99998915,1.4948846e-07,9.23458e-06,1.4601171e-06,0.99998915,0,none,True
0.99999714,5.124849e-07,1.4435444e-06,8.876709e-07,0.99999714,0,none,True
0.99999857,7.673859e-07,6.767082e-07,1.6170267e-08,0.99999857,0,none,True
0.99999034,9.398962e-06,1.8856646e-07,1.1818218e-07,0.99999034,0,none,True
0.99999785,1.269074e-06,2.9488695e-07,5.5883606e-07,0.99999785,0,none,True
0.99999857,8.2990186e-07,4.5091536e-08,5.110659e-07,0.99999857,0,none,True
0.9999962,3.4532793e-08,1.3818053e-06,2.3717207e-06,0.9999962,0,none,True
0.999995,3.2273456e-06,3.3020197e-07,1.4688042e-06,0.999995,0,none,True
0.99999094,1.525849e-07,8.64517e-06,2.5485213e-07,0.99999094,0,none,True
0.9999993,3.3744098e-07,3.1910906e-07,2.7691446e-08,0.9999993,0,none,True
0.99999976,8.658984e-08,1.1595469e-07,1.9411747e-08,0.99999976,0,none,True
0.99999976,1.3691641e-07,6.74805e-08,5.6326495e-08,0.99999976,0,none,True
0.99999523,6.64528e-07,4.1267763e-06,1.1039712e-08,0.99999523,0,none,True
0.9999999,4.98036e-09,6.9640063e-09,1.04583854e-07,0.9999999,0,none,True
0.9999989,4.606111e-09,9.790862e-07,1.2999135e-07,0.9999989,0,none,True
0.99999976,3.020748e-08,1.260709e-07,5.7799333e-08,0.99999976,0,none,True
0.99999976,1.1420636e-08,1.2208284e-07,1.1822433e-07,0.99999976,0,none,True
0.99999964,1.4926664e-07,1.241802e-08,2.41656e-07,0.99999964,0,none,True
0.9999988,1.0166999e-06,1.7239475e-07,6.6158803e-09,0.9999988,0,none,True
0.99999654,1.5140525e-07,2.8576414e-06,5.039699e-07,0.99999654,0,none,True
0.9999932,5.7007646e-06,1.0020502e-06,1.0193957e-07,0.9999932,0,none,True
0.9999995,1.33034e-07,2.9071126e-07,4.0035808e-08,0.9999995,0,none,True
0.9999242,1.6505844e-08,7.492514e-05,8.6101807e-07,0.9999242,0,none,True
0.9999963,2.588841e-07,2.5948564e-06,8.5159553e-07,0.9999963,0,none,True
0.9999982,8.2166835e-08,1.7314492e-06,1.8664684e-08,0.9999982,0,none,True
0.9999926,6.8360287e-06,3.3935018e-07,2.4290014e-07,0.9999926,0,none,True
0.99998415,1.8319871e-06,8.631679e-07,1.3214268e-05,0.99998415,0,none,True
0.9999559,2.632256e-05,1.3540649e-05,4.1867047e-06,0.9999559,0,none,True
0.99997354,1.432757e-07,2.1404101e-05,4.860473e-06,0.99997354,0,none,True
0.9999895,6.5451786e-06,5.8070935e-07,3.3463632e-06,0.9999895,0,none,True
0.99999464,3.2035805e-07,4.319319e-06,6.8234164e-07,0.99999464,0,none,True
0.99998903,3.0114523e-07,9.708317e-06,9.352718e-07,0.99998903,0,none,True
0.9970215,0.0024730265,0.00045962594,4.5817407e-05,0.9970215,0,none,True
0.99995923,3.295648e-05,4.9564746e-06,2.8208112e-06,0.99995923,0,none,True
0.9952501,0.0027921917,0.00045235746,0.0015053711,0.9952501,0,none,True
0.9996232,0.00010452648,0.00023708184,3.524885e-05,0.9996232,0,none,True
0.99855775,0.0010613414,0.00012098864,0.00025998068,0.99855775,0,none,True
0.999793,7.727687e-05,0.00011570976,1.4015129e-05,0.999793,0,none,True
0.99987316,6.911719e-05,3.0158311e-05,2.7576552e-05,0.99987316,0,none,True
0.99977714,0.00015624259,6.194137e-05,4.7095173e-06,0.99977714,0,none,True
0.99959797,0.0003607911,3.19512e-05,9.317644e-06,0.99959797,0,none,True
0.97969234,0.020269282,1.4814321e-05,2.3596851e-05,0.97969234,0,none,True
0.99606895,0.0036107923,1.955459e-05,0.00030073224,0.99606895,0,none,True
0.9997397,7.1968796e-05,3.4627992e-05,0.00015369632,0.9997397,0,none,True
0.9999883,1.0004789e-05,1.1358062e-06,5.527954e-07,0.9999883,0,none,True
0.99926513,0.00070991786,7.2307726e-06,1.776343e-05,0.99926513,0,none,True
0.99973184,0.00025070747,9.445588e-06,8.036307e-06,0.99973184,0,none,True
0.9999585,3.0118978e-05,1.0751898e-05,6.0967346e-07,0.9999585,0,none,True
0.99999845,3.4123798e-07,2.0368714e-07,9.669549e-07,0.99999845,0,none,True
0.9999968,2.0810437e-06,1.2814576e-07,9.52446e-07,0.9999968,0,none,True
0.9999982,4.394175e-08,1.2715919e-06,5.1915293e-07,0.9999982,0,none,True
0.99999905,4.322325e-08,1.591221e-07,7.563642e-07,0.99999905,0,none,True
0.9999999,1.6064385e-08,1.2590822e-07,3.0750442e-08,0.9999999,0,none,True
0.9999999,2.7719892e-08,5.8227226e-08,6.293355e-08,0.9999999,0,none,True
0.99999976,1.4473272e-07,9.724423e-08,7.745665e-09,0.99999976,0,none,True
0.9999999,2.7398304e-08,1.03637056e-07,6.3246026e-09,0.9999999,0,none,True
0.99999976,1.5692828e-07,2.1538876e-08,5.0161093e-09,0.99999976,0,none,True
0.9999994,6.134838e-07,3.6725186e-08,3.2964083e-09,0.9999994,0,none,True
0.9999994,4.4054278e-07,1.1293915e-07,1.4478919e-08,0.9999994,0,none,True
0.99999964,9.962875e-08,1.7197698e-07,4.503176e-08,0.99999964,0,none,True
0.9999995,3.1514696e-07,1.12989575e-07,6.5723054e-09,0.9999995,0,none,True
0.9999988,1.061549e-06,7.288669e-08,4.941779e-08,0.9999988,0,none,True
0.99999833,1.3242354e-06,3.766103e-07,1.0978599e-08,0.99999833,0,none,True
0.99999917,6.12255e-07,2.1322519e-07,2.3666509e-08,0.99999917,0,none,True
0.9999995,4.1829418e-07,1.4075377e-08,4.7445745e-09,0.9999995,0,none,True
0.9999937,6.505322e-08,5.5022156e-06,7.9838964e-07,0.9999937,0,none,True
0.99999654,6.945638e-07,2.6333207e-06,1.074921e-07,0.99999654,0,none,True
0.9999993,2.8086458e-08,5.204126e-07,1.3788956e-07,0.9999993,0,none,True
0.99999917,1.0689924e-07,6.311036e-07,1.1822606e-07,0.99999917,0,none,True
0.9999993,5.7179225e-08,4.7343815e-07,1.5042926e-07,0.9999993,0,none,True
0.9999813,3.7255938e-07,3.769483e-06,1.4568557e-05,0.9999813,0,none,True
0.9999974,2.9715798e-07,2.1063229e-06,1.9360462e-07,0.9999974,0,none,True
0.9999993,1.2906939e-07,2.3006997e-07,3.1424412e-07,0.9999993,0,none,True
0.9999968,2.513019e-07,1.5878211e-06,1.417839e-06,0.9999968,0,none,True
0.99999845,1.1942531e-06,1.3976015e-07,2.2031098e-07,0.99999845,0,none,True
0.9999943,7.3801283e-07,4.4258854e-06,5.694964e-07,0.9999943,0,none,True
0.9999937,2.3734708e-06,9.364752e-08,3.879534e-06,0.9999937,0,none,True
0.99996936,2.8537006e-05,1.9055929e-06,2.5129836e-07,0.99996936,0,none,True
0.9999621,2.391177e-05,1.1665208e-05,2.2819415e-06,0.9999621,0,none,True
0.9999572,1.5292033e-05,6.3050716e-06,2.1143418e-05,0.9999572,0,none,True
0.9917875,0.008173547,1.1808442e-05,2.7184486e-05,0.9917875,0,none,True
