prob_class_0,prob_class_1,prob_class_2,prob_class_3,max_probability,predicted_class,predicted_class_name
0.9999981,2.9454694e-07,1.540335e-06,1.4708678e-08,0.9999981,0,none
0.9999956,2.2176348e-06,2.097363e-06,1.215265e-07,0.9999956,0,none
0.99994636,5.288164e-05,7.438946e-07,1.3819128e-08,0.99994636,0,none
0.9999919,4.516194e-06,3.5523078e-06,8.92889e-08,0.9999919,0,none
0.99999225,1.4207887e-06,5.2332066e-06,1.1112606e-06,0.99999225,0,none
0.98626757,0.013635846,9.363689e-05,2.9109876e-06,0.98626757,0,none
0.9989766,0.0009320907,3.8549213e-05,5.2750205e-05,0.9989766,0,none
0.9907774,0.0062138145,0.0010202834,0.0019885097,0.9907774,0,none
0.824722,0.1745018,0.00067657063,9.962267e-05,0.824722,0,none
0.99487877,0.0025683022,0.0025353308,1.7600287e-05,0.99487877,0,none
0.9998764,8.726059e-05,3.3244465e-05,3.0424771e-06,0.9998764,0,none
0.9999665,2.0175588e-05,2.5481638e-06,1.0716267e-05,0.9999665,0,none
0.9999275,3.7210088e-05,2.4980836e-05,1.0225701e-05,0.9999275,0,none
0.9998642,8.5140016e-07,0.00013409207,8.347487e-07,0.9998642,0,none
0.99997234,1.37868365e-05,1.4979998e-06,1.2383511e-05,0.99997234,0,none
0.9999857,4.2214297e-06,4.2006795e-06,5.8850314e-06,0.9999857,0,none
0.99995077,4.065707e-05,6.175938e-06,2.3621217e-06,0.99995077,0,none
0.99928695,0.0005457609,0.00016247646,4.8450333e-06,0.99928695,0,none
0.99891937,0.0009879356,7.533388e-05,1.7404214e-05,0.99891937,0,none
0.9978515,0.0015412002,0.00047198898,0.0001353992,0.9978515,0,none
0.9996424,0.00033784355,1.1257694e-05,8.476862e-06,0.9996424,0,none
0.9997646,3.128441e-05,0.00017418669,2.9930901e-05,0.9997646,0,none
0.9999435,2.6252488e-05,1.5986525e-05,1.4315217e-05,0.9999435,0,none
0.9996012,2.8411083e-07,0.0003982968,2.758033e-07,0.9996012,0,none
0.99999,2.5089278e-06,5.470394e-06,2.005009e-06,0.99999,0,none
0.99996614,2.5977335e-05,7.309725e-06,5.415664e-07,0.99996614,0,none
0.99998546,1.3530672e-05,1.0458359e-06,1.6319337e-08,0.99998546,0,none
0.99998844,7.051801e-06,2.8435522e-06,1.6999556e-06,0.99998844,0,none
0.99993443,1.3397115e-05,6.9756516e-06,4.5233166e-05,0.99993443,0,none
0.9998313,1.6076467e-06,0.00013525858,3.1758558e-05,0.9998313,0,none
0.9997409,5.2733e-05,0.00016305564,4.3253887e-05,0.9997409,0,none
0.9999269,3.165521e-05,3.9682272e-05,1.7583486e-06,0.9999269,0,none
0.9999831,1.2655889e-06,1.5233231e-05,4.6345554e-07,0.9999831,0,none
0.9999832,1.3740965e-05,2.5619397e-06,5.010027e-07,0.9999832,0,none
0.99909854,0.0008952184,1.7629677e-06,4.506956e-06,0.99909854,0,none
0.9997868,0.00018767628,1.7658327e-05,7.863316e-06,0.9997868,0,none
0.99997616,1.0777352e-05,5.8513474e-06,7.220173e-06,0.99997616,0,none
0.9999925,1.4703946e-07,2.153647e-07,7.194447e-06,0.9999925,0,none
0.9999553,1.2720759e-06,3.840833e-05,5.0681615e-06,0.9999553,0,none
0.99999726,9.629712e-08,5.6433925e-07,2.1185065e-06,0.99999726,0,none
0.9999949,1.1936714e-06,3.803373e-06,8.259836e-08,0.9999949,0,none
0.99999833,4.7521272e-07,7.79973e-07,3.9487884e-07,0.99999833,0,none
0.9999713,2.7762399e-05,9.391807e-07,2.5369225e-08,0.9999713,0,none
0.99987066,0.00012408997,4.2024803e-06,1.0878485e-06,0.99987066,0,none
0.999961,3.4246114e-05,3.68705e-06,1.0953258e-06,0.999961,0,none
0.99997354,2.0852149e-06,1.6958393e-05,7.3708347e-06,0.99997354,0,none
0.9999981,9.566707e-08,1.1871226e-06,6.7568965e-07,0.9999981,0,none
0.9999871,8.023822e-08,3.076548e-06,9.753046e-06,0.9999871,0,none
0.99999905,4.4230035e-08,9.499367e-08,8.6058424e-07,0.99999905,0,none
0.99999666,1.9072594e-06,1.0103329e-06,3.8150935e-07,0.99999666,0,none
0.9999893,2.235824e-06,1.2719905e-06,7.197512e-06,0.9999893,0,none
0.99999034,7.974024e-07,2.1959486e-06,6.627315e-06,0.99999034,0,none
0.99999166,2.7939137e-07,2.7396632e-07,7.848899e-06,0.99999166,0,none
0.9999987,2.2430561e-07,2.6899943e-07,7.890379e-07,0.9999987,0,none
0.9999963,2.5600082e-07,2.3402747e-06,1.0872624e-06,0.9999963,0,none
0.99999905,2.94097e-07,5.535759e-07,7.1712236e-08,0.99999905,0,none
0.99999917,1.0096973e-07,4.4735475e-07,2.5912544e-07,0.99999917,0,none
0.9999999,3.4916535e-08,7.483301e-08,2.4297453e-08,0.9999999,0,none
0.99999523,1.2961442e-09,1.565238e-06,3.2588655e-06,0.99999523,0,none
0.9999951,3.936077e-08,3.2687353e-06,1.5494473e-06,0.9999951,0,none
0.99999774,6.9747927e-07,1.5012815e-06,3.8819362e-08,0.99999774,0,none
0.99999905,2.3542617e-07,2.3175036e-07,4.7927693e-07,0.99999905,0,none
0.9999788,1.5270605e-05,1.409701e-06,4.577561e-06,0.9999788,0,none
0.99999833,2.6536637e-07,2.4905384e-07,1.1602195e-06,0.99999833,0,none
0.99999225,6.0025855e-08,2.7854023e-07,7.355833e-06,0.99999225,0,none
0.9998553,2.4774515e-06,4.0381048e-05,0.000101842685,0.9998553,0,none
0.99955136,8.610846e-07,0.00037443606,7.33442e-05,0.99955136,0,none
0.9997162,4.969782e-07,0.00028001203,3.2494945e-06,0.9997162,0,none
0.99999833,9.804386e-07,4.809162e-07,1.9648118e-07,0.99999833,0,none
0.9999521,4.847107e-06,7.787462e-07,4.2287927e-05,0.9999521,0,none
0.9999548,2.2019813e-06,1.878345e-05,2.4137342e-05,0.9999548,0,none
0.999877,4.2170782e-07,6.91606e-06,0.00011563608,0.999877,0,none
0.9999703,1.2915405e-07,1.5737929e-05,1.3787085e-05,0.9999703,0,none
0.9999136,1.0628143e-05,5.494468e-05,2.0905465e-05,0.9999136,0,none
0.9999937,3.2610553e-06,2.2912116e-06,7.478635e-07,0.9999937,0,none
0.9999852,1.35928785e-05,8.732703e-07,2.9763763e-07,0.9999852,0,none
0.99999154,2.726972e-06,4.088048e-06,1.6460064e-06,0.99999154,0,none
0.9999943,3.6504907e-06,1.7407272e-06,3.409425e-07,0.9999943,0,none
0.9998841,3.0167013e-05,1.5033767e-05,7.061634e-05,0.9998841,0,none
0.99950004,8.045355e-06,4.5292923e-05,0.00044663224,0.99950004,0,none
0.9919708,0.0018251808,0.0059228083,0.0002812392,0.9919708,0,none
0.9999751,3.636203e-06,1.6057533e-05,5.2325827e-06,0.9999751,0,none
0.99985003,2.6469697e-05,8.786918e-06,0.00011463336,0.99985003,0,none
0.9999987,2.6599483e-07,8.974351e-08,1.0046996e-06,0.9999987,0,none
0.99996305,3.285806e-05,5.1282535e-07,3.6270883e-06,0.99996305,0,none
0.9999927,7.2281847e-07,3.5652347e-06,2.978854e-06,0.9999927,0,none
0.9999925,1.1630798e-06,4.4898684e-06,1.8379085e-06,0.9999925,0,none
0.99999905,2.132691e-07,1.7172121e-07,6.123671e-07,0.99999905,0,none
0.9999622,1.8517231e-06,3.4891407e-05,1.0462586e-06,0.9999622,0,none
0.99784136,0.00017177996,0.0019852044,1.592611e-06,0.99784136,0,none
0.9997925,1.0025254e-05,0.00019479952,2.6441014e-06,0.9997925,0,none
0.9998534,3.9477796e-05,9.375677e-05,1.3343308e-05,0.9998534,0,none
0.9998004,4.042967e-08,2.3930838e-06,0.00019719808,0.9998004,0,none
0.9989347,2.92641e-06,0.0002878956,0.00077452394,0.9989347,0,none
0.9999938,2.9810908e-06,1.989683e-06,1.1963153e-06,0.9999938,0,none
0.9999969,5.2481692e-08,3.460279e-07,2.6775265e-06,0.9999969,0,none
0.9999918,5.030772e-07,1.1579182e-06,6.5415365e-06,0.9999918,0,none
0.9999471,4.9219372e-05,5.335354e-07,3.225108e-06,0.9999471,0,none
0.9997993,1.8999252e-06,4.8837574e-06,0.00019388803,0.9997993,0,none
0.9998548,3.7825112e-07,5.545565e-05,8.937265e-05,0.9998548,0,none
0.9999125,3.0133635e-06,4.6583915e-05,3.7837253e-05,0.9999125,0,none
0.9999831,1.1724536e-06,1.560257e-05,1.1182441e-07,0.9999831,0,none
0.9999515,3.584173e-05,4.5763277e-06,8.145887e-06,0.9999515,0,none
0.99992716,4.7485726e-05,9.050066e-07,2.4436147e-05,0.99992716,0,none
0.9999726,2.4052852e-06,5.0877145e-07,2.4495659e-05,0.9999726,0,none
0.99998045,1.905653e-07,7.1932145e-06,1.2184822e-05,0.99998045,0,none
0.9999938,2.4116089e-06,1.467923e-06,2.3614282e-06,0.9999938,0,none
0.999997,1.8106567e-08,3.7168653e-07,2.6373934e-06,0.999997,0,none
0.99999285,2.5422498e-06,4.5549546e-06,7.795415e-08,0.99999285,0,none
0.9995677,0.00041789454,1.4336214e-05,1.7757804e-08,0.9995677,0,none
0.9999819,1.7805627e-05,1.0985777e-07,1.7157618e-07,0.9999819,0,none
0.9999548,3.7524987e-05,6.8331433e-06,7.872933e-07,0.9999548,0,none
0.9999801,2.2027542e-07,7.2705734e-06,1.2432513e-05,0.9999801,0,none
0.999961,1.1627892e-06,2.3325174e-05,1.44395835e-05,0.999961,0,none
0.9999974,8.3708335e-07,1.3812587e-06,3.594806e-07,0.9999974,0,none
0.99999964,3.257292e-08,2.1225065e-07,6.5206784e-08,0.99999964,0,none
0.99999213,5.7427806e-06,1.2524475e-07,1.9682645e-06,0.99999213,0,none
0.9999925,7.3495657e-06,1.3893035e-07,2.5373247e-08,0.9999925,0,none
0.9999981,1.738869e-06,3.9404455e-08,9.018669e-08,0.9999981,0,none
0.99999785,1.8976593e-07,9.00176e-07,1.0985004e-06,0.99999785,0,none
0.99998426,2.7071762e-08,5.052872e-07,1.5222417e-05,0.99998426,0,none
0.99999833,1.6669337e-07,4.3437626e-07,1.0314493e-06,0.99999833,0,none
0.9999951,4.594621e-07,2.5089034e-07,4.219192e-06,0.9999951,0,none
0.9999943,2.9702574e-06,9.983327e-08,2.620808e-06,0.9999943,0,none
0.9999989,8.44083e-07,1.15602816e-07,1.3876017e-07,0.9999989,0,none
0.99999547,6.5468e-07,5.3274573e-07,3.3954134e-06,0.99999547,0,none
0.99999845,3.7578732e-07,6.4704847e-07,5.300462e-07,0.99999845,0,none
0.999997,1.1354035e-06,2.2597612e-07,1.6617342e-06,0.999997,0,none
0.9999951,4.6354667e-06,2.2333106e-07,2.3082226e-08,0.9999951,0,none
0.99999857,7.383257e-07,5.109982e-07,1.7817695e-07,0.99999857,0,none
0.9999957,1.2842805e-06,2.1598833e-06,8.8215216e-07,0.9999957,0,none
0.99992895,5.584236e-05,4.619829e-06,1.0632007e-05,0.99992895,0,none
0.9999707,2.4480572e-05,1.0023412e-06,3.8395497e-06,0.9999707,0,none
0.99983776,7.2740254e-06,2.064819e-05,0.00013429264,0.99983776,0,none
0.99993396,1.8846398e-05,3.8012595e-06,4.333049e-05,0.99993396,0,none
0.99924904,0.0005963918,1.923176e-05,0.00013528272,0.99924904,0,none
0.99994326,3.404834e-06,2.737876e-06,5.0562943e-05,0.99994326,0,none
0.9991916,3.353326e-05,2.091112e-05,0.0007539337,0.9991916,0,none
0.9999863,1.7826459e-06,7.0263836e-06,4.925753e-06,0.9999863,0,none
0.99999714,1.6450678e-06,1.2345846e-07,1.131998e-06,0.99999714,0,none
0.999997,7.2755756e-07,1.4134247e-06,8.7061295e-07,0.999997,0,none
0.99999285,4.458028e-06,3.556438e-07,2.331374e-06,0.99999285,0,none
0.99993503,1.2103292e-05,5.120931e-05,1.6920286e-06,0.99993503,0,none
0.9999609,5.964638e-06,3.229035e-05,8.3184676e-07,0.9999609,0,none
0.9999355,6.063596e-05,1.1631299e-06,2.650251e-06,0.9999355,0,none
0.9999318,6.1543986e-05,1.7043808e-07,6.4933856e-06,0.9999318,0,none
0.9999938,9.601293e-07,1.3822462e-06,3.9039483e-06,0.9999938,0,none
0.9999982,3.1901897e-07,1.0889948e-07,1.3621598e-06,0.9999982,0,none
0.99999714,6.952166e-08,6.7406904e-07,2.1535554e-06,0.99999714,0,none
0.9999989,5.2965905e-08,3.0905068e-07,7.644542e-07,0.9999989,0,none
0.99999857,1.9429051e-07,1.1241987e-06,1.6107879e-07,0.99999857,0,none
0.9999968,2.8536846e-08,3.1873037e-06,4.671541e-08,0.9999968,0,none
0.9999958,2.7633023e-06,1.0381198e-06,3.4358268e-07,0.9999958,0,none
0.99999976,3.6179284e-08,8.1184446e-08,1.6755938e-07,0.99999976,0,none
0.9999989,1.5997895e-08,8.078682e-07,2.7610233e-07,0.9999989,0,none
0.9999999,4.011157e-08,4.4487365e-08,4.2728605e-08,0.9999999,0,none
0.9999987,5.370236e-09,6.7460576e-07,6.4078193e-07,0.9999987,0,none
0.99999976,9.832799e-09,1.0045211e-07,1.2543671e-07,0.99999976,0,none
0.9999995,1.0767047e-08,4.687193e-07,3.7561627e-08,0.9999995,0,none
0.9999995,1.5898884e-07,2.2580411e-07,1.251085e-07,0.9999995,0,none
0.99999523,3.196173e-07,2.6674877e-06,1.7636584e-06,0.99999523,0,none
0.9999981,2.637722e-07,1.5762587e-06,1.2477076e-07,0.9999981,0,none
0.9999858,7.47786e-06,4.9975874e-06,1.6584163e-06,0.9999858,0,none
0.99994934,3.7225556e-05,8.923991e-06,4.494781e-06,0.99994934,0,none
0.99975973,5.5549185e-07,0.0002396897,6.993361e-08,0.99975973,0,none
0.9964761,0.003504892,1.6985798e-05,2.0601533e-06,0.9964761,0,none
0.9997309,0.00025404524,3.1115853e-06,1.1910376e-05,0.9997309,0,none
0.9997681,0.00013314694,9.8215074e-05,6.1120414e-07,0.9997681,0,none
0.9999949,1.2190756e-06,3.7058621e-06,2.3449124e-07,0.9999949,0,none
0.9999802,1.3720719e-05,4.3303394e-06,1.7224241e-06,0.9999802,0,none
0.9999994,2.1294603e-07,2.3142357e-07,9.8745616e-08,0.9999994,0,none
0.9999974,5.5427304e-08,1.6566682e-06,9.4147055e-07,0.9999974,0,none
0.999997,3.2469666e-07,1.3880206e-06,1.2980993e-06,0.999997,0,none
0.9999702,2.928565e-05,4.425587e-07,6.0843384e-08,0.9999702,0,none
0.9999982,2.569508e-07,4.5278043e-07,1.0716377e-06,0.9999982,0,none
0.99999917,2.7687838e-07,3.2021472e-07,1.9896659e-07,0.99999917,0,none
0.99999714,2.609194e-06,1.7205365e-07,1.1829586e-07,0.99999714,0,none
0.9999814,1.7705359e-05,4.4582166e-07,4.1716558e-07,0.9999814,0,none
0.99999356,5.6615136e-06,3.778655e-07,3.845521e-07,0.99999356,0,none
0.9999993,6.135208e-08,3.273461e-07,2.6841684e-07,0.9999993,0,none
0.99997926,1.404966e-05,3.1219188e-06,3.5387784e-06,0.99997926,0,none
0.9999994,1.6455398e-07,2.7325657e-07,2.079824e-07,0.9999994,0,none
0.9999944,1.496532e-06,3.054195e-06,1.0970801e-06,0.9999944,0,none
0.99998367,1.4140024e-05,2.1095123e-06,1.00344785e-07,0.99998367,0,none
0.99999535,1.0077969e-06,3.5965252e-06,3.564071e-08,0.99999535,0,none
0.9998605,1.1512159e-05,0.00012691456,1.0400761e-06,0.9998605,0,none
0.99978083,0.00019770999,2.0720689e-05,7.3549046e-07,0.99978083,0,none
0.9977023,0.0020106528,0.0002854102,1.6379245e-06,0.9977023,0,none
0.99989545,7.3563104e-05,2.9680768e-05,1.2371327e-06,0.99989545,0,none
0.9999087,4.630297e-05,2.7461294e-05,1.753796e-05,0.9999087,0,none
0.99995375,2.5032501e-05,1.2283339e-05,8.989349e-06,0.99995375,0,none
0.999049,1.561308e-05,0.0008103374,0.00012505858,0.999049,0,none
0.9987117,8.442363e-05,0.001200232,3.678709e-06,0.9987117,0,none
0.99979585,4.6205355e-06,0.00019924597,2.7500596e-07,0.99979585,0,none
0.9999223,7.329518e-05,4.271987e-06,1.658685e-07,0.9999223,0,none
0.9999927,3.4650282e-06,1.7523095e-07,3.57605e-06,0.9999927,0,none
0.9999715,1.3503959e-06,2.3206425e-05,3.9301444e-06,0.9999715,0,none
0.99998546,1.2329408e-05,1.2270984e-06,9.4225874e-07,0.99998546,0,none
0.99998665,1.1659938e-06,6.976209e-06,5.167929e-06,0.99998665,0,none
0.99993587,3.107216e-07,5.846192e-06,5.792938e-05,0.99993587,0,none
0.9998821,9.471984e-05,2.115492e-05,1.985435e-06,0.9998821,0,none
0.9998883,0.000109564964,1.4181315e-06,7.2720866e-07,0.9998883,0,none
0.9999826,1.0754813e-05,3.7336815e-06,2.9486712e-06,0.9999826,0,none
0.9999949,1.6379287e-06,1.6477034e-06,1.8078731e-06,0.9999949,0,none
0.9999833,4.401936e-08,9.590737e-06,7.102634e-06,0.9999833,0,none
0.99999714,3.6948902e-07,2.017914e-06,4.769156e-07,0.99999714,0,none
0.99999845,6.823663e-07,7.107346e-07,1.0346961e-07,0.99999845,0,none
0.9999939,2.2041413e-06,2.8071486e-07,3.6316517e-06,0.9999939,0,none
0.9999913,8.427425e-06,8.38508e-08,2.0532627e-07,0.9999913,0,none
0.99999905,5.9937963e-07,7.1855176e-08,2.707339e-07,0.99999905,0,none
0.999987,8.647609e-06,6.25447e-07,3.734795e-06,0.999987,0,none
0.99995387,2.1779628e-05,2.1764594e-05,2.5699005e-06,0.99995387,0,none
0.99997675,2.0952664e-06,1.6868136e-05,4.302074e-06,0.99997675,0,none
0.999997,2.515546e-06,4.6341427e-07,5.6426025e-08,0.999997,0,none
0.9999989,3.2939653e-07,2.5798767e-07,5.190949e-07,0.9999989,0,none
0.999995,5.0052387e-07,4.3869886e-06,1.2773849e-07,0.999995,0,none
0.9999962,2.3823845e-06,1.291311e-06,1.2086119e-07,0.9999962,0,none
0.99999607,2.3978957e-06,7.301788e-07,7.530742e-07,0.99999607,0,none
0.9999958,3.0953777e-06,4.2313417e-07,6.4036533e-07,0.9999958,0,none
0.999992,5.7461375e-06,4.3575434e-07,1.8612097e-06,0.999992,0,none
0.9999646,1.6824274e-06,4.6704218e-07,3.3233326e-05,0.9999646,0,none
0.9998404,5.9288483e-05,4.934432e-06,9.537605e-05,0.9998404,0,none
0.9985025,0.0003099578,0.0002823916,0.00090514426,0.9985025,0,none
0.98894894,0.01060345,0.00040229593,4.534042e-05,0.98894894,0,none
0.99969196,0.00025921897,1.8581395e-05,3.0271525e-05,0.99969196,0,none
0.99871385,0.0012644691,1.5106475e-05,6.5539075e-06,0.99871385,0,none
0.9996947,0.00018322587,2.1210866e-05,0.00010092452,0.9996947,0,none
0.9995863,2.1015501e-05,0.00027974584,0.00011298162,0.9995863,0,none
0.9995671,0.0004101174,1.4803746e-05,7.946395e-06,0.9995671,0,none
0.99996996,6.607881e-06,9.321147e-06,1.4159694e-05,0.99996996,0,none
0.9996538,6.995536e-06,3.2093972e-06,0.00033600756,0.9996538,0,none
0.9999815,1.7912682e-05,2.0753822e-07,3.6129885e-07,0.9999815,0,none
0.99982965,0.00016462566,4.0601424e-07,5.3142467e-06,0.99982965,0,none
0.9998976,0.00010083512,3.206895e-07,1.2444364e-06,0.9998976,0,none
0.99994504,1.6320944e-05,4.845783e-06,3.3786095e-05,0.99994504,0,none
0.9999869,3.5160847e-06,6.6055736e-06,2.9945447e-06,0.9999869,0,none
0.999977,1.5558344e-05,5.568329e-06,1.8709965e-06,0.999977,0,none
0.9999453,5.047604e-05,1.381549e-06,2.8337438e-06,0.9999453,0,none
0.999736,0.0002631031,7.2324923e-07,1.16927396e-07,0.999736,0,none
0.99897337,0.0010233676,2.1728856e-06,1.1345409e-06,0.99897337,0,none
0.99608326,0.0038918075,8.06094e-06,1.6841012e-05,0.99608326,0,none
0.99962807,0.00013425857,0.00021177347,2.5933705e-05,0.99962807,0,none
0.9997651,0.00015906054,6.92655e-05,6.544134e-06,0.9997651,0,none
0.99999344,5.201225e-06,3.2488103e-07,1.028017e-06,0.99999344,0,none
0.9999676,8.0438036e-07,3.1172487e-05,4.4423035e-07,0.9999676,0,none
0.9999974,1.6853346e-06,8.116154e-07,1.503825e-07,0.9999974,0,none
0.99993384,1.5414748e-06,6.3343265e-05,1.3176021e-06,0.99993384,0,none
0.9999447,1.5218533e-05,3.914271e-05,1.0026727e-06,0.9999447,0,none
0.9999989,2.1935362e-07,7.726971e-07,2.8628607e-08,0.9999989,0,none
0.99999666,2.8911722e-06,1.9659893e-07,2.0786622e-07,0.99999666,0,none
0.99999964,1.6323717e-07,1.5588058e-07,2.007571e-08,0.99999964,0,none
0.99999976,8.6323524e-08,5.1318544e-08,1.0212668e-07,0.99999976,0,none
0.9999995,4.363662e-08,5.792889e-08,4.0423706e-07,0.9999995,0,none
0.99999857,1.7109267e-08,5.9306537e-08,1.300287e-06,0.99999857,0,none
0.99999905,1.0582903e-08,7.738742e-07,1.8877753e-07,0.99999905,0,none
0.99999905,6.7789934e-08,6.5567895e-07,2.662746e-07,0.99999905,0,none
0.99999833,9.218131e-08,1.2187613e-06,4.1447922e-07,0.99999833,0,none
0.9999988,4.9535873e-07,6.003108e-07,1.0652287e-07,0.9999988,0,none
0.9999789,3.1447217e-07,7.928953e-06,1.2824971e-05,0.9999789,0,none
0.9999989,5.531473e-07,1.06988765e-07,4.3267067e-07,0.9999989,0,none
0.9999981,5.832149e-08,1.6889126e-06,1.7896824e-07,0.9999981,0,none
0.9999993,4.999731e-07,9.160056e-08,8.183504e-08,0.9999993,0,none
0.9999969,1.6579769e-07,2.5039349e-06,4.2467366e-07,0.9999969,0,none
0.99999833,3.730455e-08,9.540092e-07,6.3024174e-07,0.99999833,0,none
0.99999857,2.9919647e-08,1.3035263e-06,1.4645858e-07,0.99999857,0,none
0.99999964,1.2116975e-07,2.0703551e-07,5.79636e-08,0.99999964,0,none
0.9999981,2.158872e-07,1.6699877e-06,7.4928565e-08,0.9999981,0,none
0.99999845,8.115311e-07,7.112886e-07,8.1233594e-08,0.99999845,0,none
0.99999213,1.5176056e-06,4.221397e-06,2.123808e-06,0.99999213,0,none
0.9999732,1.821444e-05,1.1537632e-06,7.3969436e-06,0.9999732,0,none
0.99999726,6.25556e-07,1.0968804e-06,1.0070581e-06,0.99999726,0,none
0.99996984,2.781698e-05,8.7667974e-07,1.491618e-06,0.99996984,0,none
0.99998987,2.7830777e-07,1.909565e-06,7.891683e-06,0.99998987,0,none
0.99999404,3.7253233e-06,1.6588285e-06,6.13848e-07,0.99999404,0,none
0.99968255,0.0002288093,8.7150285e-05,1.5353062e-06,0.99968255,0,none
0.99995244,4.6273475e-05,1.136174e-06,9.755395e-08,0.99995244,0,none
0.9999963,5.918654e-07,2.06249e-06,1.0872831e-06,0.9999963,0,none
0.9999975,7.4501037e-07,6.701465e-07,1.1280357e-06,0.9999975,0,none
0.99999547,1.2028576e-06,1.0686933e-06,2.2917839e-06,0.99999547,0,none
0.9999993,3.240901e-07,1.0274226e-07,2.5695846e-07,0.9999993,0,none
0.99999964,9.895813e-08,9.4337395e-08,1.3622962e-07,0.99999964,0,none
0.9999994,5.6901996e-07,4.8669396e-08,3.6629835e-08,0.9999994,0,none
0.99999964,2.0765226e-07,9.468802e-08,3.0248238e-08,0.99999964,0,none
0.99999917,3.5406634e-07,2.354893e-07,2.9538128e-07,0.99999917,0,none
0.9999988,8.9631686e-07,2.794901e-07,7.0276236e-08,0.9999988,0,none
0.9999896,1.0242343e-05,7.923089e-08,4.3549136e-08,0.9999896,0,none
0.9999968,2.9744544e-06,1.7405382e-07,3.6202437e-08,0.9999968,0,none
0.99993503,6.309603e-05,1.3786315e-06,4.815328e-07,0.99993503,0,none
0.9999943,2.5689553e-06,2.266261e-06,8.689019e-07,0.9999943,0,none
0.99999034,4.8093734e-06,3.2998246e-06,1.5277533e-06,0.99999034,0,none
0.999995,4.742683e-06,8.759725e-08,1.2904901e-07,0.999995,0,none
0.99999785,2.5126383e-07,1.721911e-06,1.9882634e-07,0.99999785,0,none
0.99998,1.8561632e-05,1.0955441e-06,4.2368103e-07,0.99998,0,none
0.999998,1.6816798e-06,3.1458495e-07,2.4451523e-08,0.999998,0,none
0.99999833,1.5082884e-06,1.324318e-07,4.6523148e-08,0.99999833,0,none
0.9999958,3.9139913e-06,2.3591943e-07,3.70006e-08,0.9999958,0,none
0.99997926,1.6391868e-05,5.979485e-07,3.7642378e-06,0.99997926,0,none
0.99994135,5.6731813e-05,1.102359e-06,7.6589515e-07,0.99994135,0,none
0.9999876,2.970637e-06,3.7721247e-06,5.6653635e-06,0.9999876,0,none
0.99940383,0.00057894364,4.1217127e-06,1.3090134e-05,0.99940383,0,none
0.99981016,0.00015120456,3.0514271e-05,8.1840635e-06,0.99981016,0,none
0.99966383,0.0001287189,0.0001788727,2.8617227e-05,0.99966383,0,none
0.9994779,0.00050861464,1.2139504e-05,1.3285642e-06,0.9994779,0,none
0.9998952,9.9451245e-05,1.5542828e-06,3.737021e-06,0.9998952,0,none
0.99999475,1.7169559e-07,1.5848693e-06,3.526106e-06,0.99999475,0,none
0.9999403,1.382439e-05,2.3554216e-05,2.235125e-05,0.9999403,0,none
0.99999225,5.6198483e-06,5.999612e-07,1.5618456e-06,0.99999225,0,none
0.99994445,6.4274946e-06,2.1522195e-05,2.7548605e-05,0.99994445,0,none
0.99987924,0.00011964236,9.0513237e-07,2.0473547e-07,0.99987924,0,none
0.9997124,0.00025283208,1.644293e-05,1.825079e-05,0.9997124,0,none
0.99881727,0.0011389925,4.323198e-05,4.895691e-07,0.99881727,0,none
0.99979144,0.00020590611,9.5060625e-07,1.6828966e-06,0.99979144,0,none
0.99981743,0.00011687087,4.2247808e-05,2.3504963e-05,0.99981743,0,none
0.9999958,2.1079975e-06,4.8822744e-07,1.5855619e-06,0.9999958,0,none
0.99998856,6.914504e-06,3.2669311e-06,1.3111759e-06,0.99998856,0,none
0.9999994,1.5446996e-07,2.8851576e-07,1.3333093e-07,0.9999994,0,none
0.9999957,7.0966786e-07,3.1153436e-06,4.680216e-07,0.9999957,0,none
0.99999976,6.2234996e-08,1.7731097e-07,2.0088581e-08,0.99999976,0,none
0.9999993,3.1749082e-07,1.1931071e-07,3.2954432e-07,0.9999993,0,none
0.9999993,3.433274e-07,3.5726746e-08,2.9381533e-07,0.9999993,0,none
0.99999976,7.92199e-08,3.6144037e-08,1.4000192e-07,0.99999976,0,none
0.99999964,9.782477e-09,1.0239076e-07,1.9471011e-07,0.99999964,0,none
0.9999982,3.6944392e-09,1.0658647e-06,7.6593216e-07,0.9999982,0,none
0.999987,4.2952678e-08,1.2419979e-05,5.474717e-07,0.999987,0,none
0.9999989,9.143344e-09,1.006933e-06,5.532546e-08,0.9999989,0,none
0.9999982,2.6752642e-09,1.7502323e-06,4.3944013e-08,0.9999982,0,none
0.9999981,2.5746234e-08,1.2400326e-07,1.7741224e-06,0.9999981,0,none
0.99999213,1.1867182e-08,5.0346357e-06,2.8649445e-06,0.99999213,0,none
0.9999974,1.6985041e-08,9.646736e-08,2.5642832e-06,0.9999974,0,none
0.9999993,1.134036e-08,1.9690079e-07,4.576762e-07,0.9999993,0,none
0.9999988,1.700098e-08,7.5416e-07,3.7282962e-07,0.9999988,0,none
0.9999988,8.858757e-08,1.0471374e-06,1.9655577e-08,0.9999988,0,none
0.99999845,1.1018891e-06,1.855668e-07,2.795092e-07,0.99999845,0,none
0.99999917,2.8563667e-07,3.2416733e-07,2.7142988e-07,0.99999917,0,none
0.99997413,1.2109377e-05,5.182246e-06,8.574118e-06,0.99997413,0,none
0.9991271,0.0004663441,0.00038843593,1.819129e-05,0.9991271,0,none
